										Elixir				HTML / CSS				JavaScript															SQL				TypeScript	
		C		C++										HTML / CSS			Java	JavaScript											Python				SQL		Shell scripting			
																		JavaScript							Other												TypeScript	
		C	C#	C++													Java	JavaScript																				
												Go		HTML / CSS				JavaScript								PHP			Python				SQL		Shell scripting			
												Go		HTML / CSS				JavaScript				Lua															TypeScript	
																	Java	JavaScript											Python				SQL					
														HTML / CSS				JavaScript													Ruby		SQL		Shell scripting		TypeScript	
				C++													Java												Python									
			C#									Go		HTML / CSS				JavaScript											Python						Shell scripting		TypeScript	
																	Java	JavaScript		Kotlin						PHP							SQL					
													Groovy	HTML / CSS			Java	JavaScript																			TypeScript	
														HTML / CSS				JavaScript											Python				SQL		Shell scripting			
														HTML / CSS				JavaScript								PHP							SQL					
			C#	C++													Java	JavaScript																				
														HTML / CSS			Java	JavaScript							Other				Python				SQL			Swift		
		C		C++								Go					Java	JavaScript		Kotlin					Other				Python				SQL	Scala	Shell scripting			
														HTML / CSS				JavaScript								PHP							SQL		Shell scripting			
																	Java																SQL					
			C#																										Python			Rust	SQL		Shell scripting			
														HTML / CSS			Java	JavaScript															SQL					
			C#	C++										HTML / CSS				JavaScript											Python			Rust	SQL				TypeScript	
			C#																										Python									
								Dart																														
																	Java																SQL					
																		JavaScript											Python	R								
														HTML / CSS			Java	JavaScript															SQL					
			C#															JavaScript								PHP			Python				SQL					
			C#											HTML / CSS			Java	JavaScript														Rust	SQL		Shell scripting			
				C++		Clojure / ClojureScript											Java								Other				Python						Shell scripting	Swift		
																													Python						Shell scripting			
												Go		HTML / CSS				JavaScript				Lua				PHP							SQL		Shell scripting			
														HTML / CSS				JavaScript											Python								TypeScript	
														HTML / CSS			Java	JavaScript								PHP			Python			Rust	SQL		Shell scripting		TypeScript	
			C#											HTML / CSS			Java	JavaScript											Python				SQL				TypeScript	
														HTML / CSS			Java	JavaScript								PHP							SQL		Shell scripting		TypeScript	
			C#											HTML / CSS			Java	JavaScript															SQL					
			C#											HTML / CSS			Java																SQL		Shell scripting		TypeScript	
														HTML / CSS				JavaScript					MATLAB						Python	R					Shell scripting			
			C#														Java	JavaScript																			TypeScript	
				C++													Java																SQL					
			C#											HTML / CSS				JavaScript											Python				SQL		Shell scripting		TypeScript	
		C	C#											HTML / CSS				JavaScript								PHP							SQL				TypeScript	
				C++										HTML / CSS				JavaScript								PHP			Python		Ruby		SQL		Shell scripting			
			C#									Go		HTML / CSS			Java	JavaScript								PHP			Python			Rust	SQL		Shell scripting	Swift	TypeScript	
														HTML / CSS			Java																SQL				TypeScript	
														HTML / CSS			Java	JavaScript											Python				SQL		Shell scripting			
			C#															JavaScript															SQL					
		C	C#	C++																									Python									
			C#											HTML / CSS				JavaScript															SQL		Shell scripting		TypeScript	
		C		C++										HTML / CSS									MATLAB						Python	R					Shell scripting			
																						Lua											SQL	Scala			TypeScript	
				C++										HTML / CSS			Java	JavaScript											Python			Rust	SQL				TypeScript	
														HTML / CSS			Java	JavaScript											Python				SQL				TypeScript	
		C	C#	C++								Go																	Python						Shell scripting			
																												Platform languages										
			C#																										Python				SQL		Shell scripting		TypeScript	Visual Basic
												Go																	Python						Shell scripting		TypeScript	
																		JavaScript											Python								TypeScript	
															Haskell		Java												Python	R			SQL					
		C	C#	C++																																		
														HTML / CSS				JavaScript								PHP									Shell scripting			
																	Java	JavaScript		Kotlin									Python				SQL		Shell scripting			
														HTML / CSS																				Scala				Visual Basic
				C++										HTML / CSS																								Visual Basic
														HTML / CSS			Java	JavaScript											Python				SQL					
		C																JavaScript																	Shell scripting		TypeScript	
				C++																Kotlin									Python				SQL					
		C												HTML / CSS			Java																SQL		Shell scripting			
														HTML / CSS				JavaScript											Python				SQL	Scala	Shell scripting		TypeScript	
			C#														Java												Python									
														HTML / CSS				JavaScript							Other				Python				SQL		Shell scripting			
				C++																												Rust	SQL				TypeScript	
														HTML / CSS				JavaScript								PHP							SQL			Swift		
			C#	C++										HTML / CSS			Java	JavaScript											Python				SQL		Shell scripting			Visual Basic
				C++								Go		HTML / CSS			Java	JavaScript		Kotlin									Python									
														HTML / CSS			Java	JavaScript											Python						Shell scripting		TypeScript	
			C#											HTML / CSS				JavaScript															SQL		Shell scripting		TypeScript	
				C++										HTML / CSS			Java												Python						Shell scripting			
												Go																										
				C++						Elixir				HTML / CSS				JavaScript								PHP			Python			Rust	SQL		Shell scripting		TypeScript	
				C++										HTML / CSS			Java												Python	R			SQL		Shell scripting	Swift		
			C#																										Python									
														HTML / CSS			Java	JavaScript																			TypeScript	
			C#	C++								Go		HTML / CSS				JavaScript								PHP			Python			Rust	SQL		Shell scripting		TypeScript	
			C#														Java												Python				SQL		Shell scripting			
			C#														Java	JavaScript															SQL		Shell scripting			
			C#	C++									Groovy	HTML / CSS			Java	JavaScript											Python			Rust	SQL		Shell scripting		TypeScript	
														HTML / CSS			Java	JavaScript											Python				SQL		Shell scripting		TypeScript	
																	Java																SQL					
			C#											HTML / CSS				JavaScript												R					Shell scripting		TypeScript	
		C		C++										HTML / CSS				JavaScript							Other	PHP			Python				SQL					
														HTML / CSS				JavaScript																				
														HTML / CSS				JavaScript								PHP									Shell scripting		TypeScript	
																	Java									PHP						Rust					TypeScript	
			C#															JavaScript															SQL		Shell scripting			
												Go																	Python				SQL		Shell scripting			
														HTML / CSS			Java	JavaScript											Python						Shell scripting		TypeScript	
		C	C#	C++										HTML / CSS			Java	JavaScript		Kotlin									Python									
			C#									Go					Java	JavaScript								PHP							SQL				TypeScript	
		C		C++																									Python									
			C#											HTML / CSS				JavaScript								PHP			Python	R			SQL					
			C#											HTML / CSS			Java	JavaScript		Kotlin													SQL				TypeScript	
		C	C#	C++													Java	JavaScript		Kotlin						PHP			Python				SQL		Shell scripting		TypeScript	Visual Basic
		C		C++										HTML / CSS			Java	JavaScript											Python								TypeScript	
																		JavaScript											Python				SQL					
		C		C++										HTML / CSS									MATLAB															
			C#																										Python									
			C#			Clojure / ClojureScript								HTML / CSS			Java	JavaScript								PHP						Rust			Shell scripting		TypeScript	
																	Java			Kotlin									Python						Shell scripting			
												Go		HTML / CSS			Java	JavaScript																				
														HTML / CSS			Java	JavaScript		Kotlin																	TypeScript	
																	Java	JavaScript																			TypeScript	
	Assembly	C	C#	C++										HTML / CSS				JavaScript					MATLAB	Objective-C			Perl		Python			Rust			Shell scripting	Swift	TypeScript	Visual Basic
			C#																										Python									
Ada		C		C++								Go		HTML / CSS				JavaScript				Lua				PHP						Rust	SQL			Swift	TypeScript	
		C		C++																									Python				SQL		Shell scripting			
																													Python									
								Dart						HTML / CSS				JavaScript													Ruby						TypeScript	
		C		C++													Java																				TypeScript	
		C		C++										HTML / CSS				JavaScript				Lua							Python						Shell scripting		TypeScript	
			C#	C++										HTML / CSS				JavaScript											Python				SQL		Shell scripting			
												Go		HTML / CSS				JavaScript											Python			Rust						
															Haskell			JavaScript											Python									
														HTML / CSS			Java	JavaScript											Python				SQL					
			C#											HTML / CSS				JavaScript								PHP			Python				SQL		Shell scripting		TypeScript	
																	Java																SQL					
	Assembly	C												HTML / CSS				JavaScript											Python						Shell scripting	Swift	TypeScript	
																	Java	JavaScript															SQL					
			C#																										Python									
			C#														Java	JavaScript		Kotlin									Python			Rust	SQL		Shell scripting	Swift	TypeScript	
																	Java	JavaScript											Python				SQL		Shell scripting		TypeScript	
												Go		HTML / CSS															Python					Scala			TypeScript	
			C#											HTML / CSS			Java	JavaScript													Ruby		SQL					Visual Basic
																	Java																					
																													Python									
			C#											HTML / CSS			Java																				TypeScript	
																					LabVIEW (G dataflow)								Python	R			SQL					
																	Java			Kotlin									Python				SQL		Shell scripting			
																													Python									
								Dart					Groovy				Java	JavaScript											Python									
			C#											HTML / CSS				JavaScript															SQL				TypeScript	
																		JavaScript																			TypeScript	
												Go					Java												Python									
														HTML / CSS				JavaScript					MATLAB															
			C#											HTML / CSS																							TypeScript	
														HTML / CSS				JavaScript																	Shell scripting		TypeScript	
		C												HTML / CSS			Java	JavaScript											Python	R	Ruby		SQL		Shell scripting		TypeScript	
																		JavaScript								PHP											TypeScript	
			C#											HTML / CSS			Java	JavaScript		Kotlin									Python				SQL					
	Assembly			C++										HTML / CSS			Java	JavaScript		Kotlin									Python			Rust						
			C#														Java	JavaScript															SQL				TypeScript	
								Dart						HTML / CSS				JavaScript														Rust						
				C++										HTML / CSS															Python				SQL		Shell scripting		TypeScript	
																													Python									
														HTML / CSS			Java	JavaScript															SQL					
		C												HTML / CSS				JavaScript								PHP			Python				SQL					
				C++										HTML / CSS				JavaScript											Python								TypeScript	
																	Java	JavaScript		Kotlin		Lua											SQL		Shell scripting			
			C#											HTML / CSS																			SQL		Shell scripting		TypeScript	
													Groovy	HTML / CSS			Java	JavaScript											Python				SQL					
												Go		HTML / CSS			Java	JavaScript														Rust	SQL				TypeScript	
			C#															JavaScript															SQL		Shell scripting			
														HTML / CSS				JavaScript																				
			C#											HTML / CSS				JavaScript															SQL		Shell scripting		TypeScript	
														HTML / CSS			Java	JavaScript															SQL		Shell scripting			
		C															Java												Python	R							TypeScript	
												Go	Groovy				Java												Python		Ruby							
				C++																						PHP			Python			Rust	SQL		Shell scripting			
			C#	C++										HTML / CSS			Java	JavaScript											Python				SQL		Shell scripting		TypeScript	
														HTML / CSS			Java												Python		Ruby							
			C#											HTML / CSS				JavaScript															SQL					
		C		C++										HTML / CSS			Java	JavaScript						Objective-C					Python			Rust	SQL					
																																					TypeScript	
																													Python			Rust						
		C	C#	C++				Dart				Go					Java	JavaScript		Kotlin				Objective-C		PHP						Rust	SQL		Shell scripting	Swift	TypeScript	
			C#																										Python									
												Go					Java												Python									
														HTML / CSS			Java	JavaScript											Python						Shell scripting		TypeScript	
																									Other				Python				SQL					
																													Python			Rust			Shell scripting			
																										PHP			Python									
			C#					Dart						HTML / CSS				JavaScript		Kotlin						PHP			Python				SQL		Shell scripting	Swift		
													Groovy				Java	JavaScript		Kotlin													SQL					
		C	C#	C++										HTML / CSS			Java	JavaScript											Python		Ruby		SQL					
		C						Dart						HTML / CSS			Java	JavaScript		Kotlin		Lua				PHP			Python			Rust	SQL					
		C		C++						Elixir		Go		HTML / CSS															Python			Rust	SQL		Shell scripting		TypeScript	
																	Java	JavaScript							Other				Python								TypeScript	
				C++										HTML / CSS			Java	JavaScript															SQL		Shell scripting		TypeScript	
												Go		HTML / CSS				JavaScript											Python			Rust			Shell scripting			
														HTML / CSS			Java	JavaScript								PHP							SQL		Shell scripting	Swift		
														HTML / CSS			Java	JavaScript											Python						Shell scripting		TypeScript	
																										PHP			Python						Shell scripting		TypeScript	
								Dart				Go		HTML / CSS				JavaScript		Kotlin						PHP			Python				SQL		Shell scripting		TypeScript	
	Assembly			C++																					Other										Shell scripting			
														HTML / CSS				JavaScript								PHP			Python			Rust	SQL		Shell scripting			
														HTML / CSS			Java	JavaScript						Objective-C									SQL		Shell scripting	Swift		
														HTML / CSS			Java	JavaScript								PHP			Python				SQL					
			C#									Go						JavaScript															SQL		Shell scripting		TypeScript	
			C#																														SQL		Shell scripting			
			C#																										Python	R			SQL					
		C												HTML / CSS			Java	JavaScript					MATLAB				Perl		Python				SQL					
		C	C#	C++				Dart				Go		HTML / CSS			Java	JavaScript								PHP			Python								TypeScript	
			C#										Groovy	HTML / CSS			Java	JavaScript		Kotlin				Objective-C		PHP			Python				SQL		Shell scripting	Swift		
														HTML / CSS			Java	JavaScript		Kotlin																	TypeScript	
														HTML / CSS				JavaScript															SQL		Shell scripting		TypeScript	
														HTML / CSS				JavaScript								PHP							SQL		Shell scripting	Swift	TypeScript	
		C		C++								Go		HTML / CSS			Java	JavaScript		Kotlin			MATLAB						Python			Rust	SQL		Shell scripting		TypeScript	
			C#															JavaScript															SQL		Shell scripting			
		C	C#	C++																									Python	R								
		C						Dart						HTML / CSS				JavaScript								PHP			Python				SQL		Shell scripting			
																		JavaScript							Other				Python									
												Go		HTML / CSS				JavaScript											Python				SQL		Shell scripting			Visual Basic
																													Python									
		C																											Python									
																	Java			Kotlin													SQL		Shell scripting			
				C++								Go		HTML / CSS				JavaScript																			TypeScript	
				C++																									Python			Rust						
														HTML / CSS				JavaScript											Python				SQL		Shell scripting			
																	Java			Kotlin																	TypeScript	
														HTML / CSS				JavaScript																	Shell scripting			
		C	C#	C++																		Lua							Python						Shell scripting			
			C#											HTML / CSS				JavaScript											Python				SQL		Shell scripting		TypeScript	
		C		C++				Dart						HTML / CSS			Java			Kotlin									Python				SQL		Shell scripting			
												Go															Perl		Python				SQL		Shell scripting			
												Go		HTML / CSS			Java	JavaScript											Python						Shell scripting		TypeScript	
	Assembly	C		C++										HTML / CSS			Java	JavaScript		Kotlin					Other				Python			Rust	SQL		Shell scripting	Swift		
														HTML / CSS			Java	JavaScript											Python				SQL		Shell scripting			
				C++																									Python						Shell scripting			
														HTML / CSS			Java	JavaScript																	Shell scripting			
		C	C#	C++										HTML / CSS	Haskell			JavaScript										Platform languages	Python			Rust	SQL		Shell scripting		TypeScript	
				C++					Delphi																				Python						Shell scripting			
	Assembly	C	C#	C++														JavaScript											Python			Rust						
																				Kotlin		Lua											SQL		Shell scripting		TypeScript	
										Elixir							Java			Kotlin													SQL		Shell scripting		TypeScript	
				C++														JavaScript											Python									
										Elixir								JavaScript																			TypeScript	
				C++										HTML / CSS				JavaScript											Python								TypeScript	
																									Other				Python									
	Assembly																Java								Other									Scala				
		C		C++								Go										Lua			Other				Python						Shell scripting			
						Clojure / ClojureScript						Go		HTML / CSS			Java	JavaScript		Kotlin									Python			Rust			Shell scripting		TypeScript	
										Elixir				HTML / CSS			Java	JavaScript											Python								TypeScript	
														HTML / CSS				JavaScript								PHP							SQL				TypeScript	
				C++										HTML / CSS			Java	JavaScript		Kotlin									Python						Shell scripting		TypeScript	
		C												HTML / CSS	Haskell			JavaScript							Other				Python				SQL		Shell scripting			
														HTML / CSS			Java	JavaScript											Python				SQL				TypeScript	
														HTML / CSS			Java	JavaScript															SQL		Shell scripting		TypeScript	
			C#																														SQL					
																	Java	JavaScript																	Shell scripting		TypeScript	
														HTML / CSS			Java	JavaScript											Python				SQL		Shell scripting		TypeScript	
																	Java												Python									
			C#									Go		HTML / CSS				JavaScript								PHP							SQL		Shell scripting		TypeScript	
			C#	C++										HTML / CSS				JavaScript											Python			Rust	SQL		Shell scripting		TypeScript	
																				Kotlin																		
																																					TypeScript	
			C#																										Python						Shell scripting			
																	Java																					
																	Java	JavaScript															SQL				TypeScript	
																	Java			Kotlin																		
																													Python									
														HTML / CSS			Java	JavaScript		Kotlin													SQL					
													Groovy				Java																SQL		Shell scripting			
		C		C++										HTML / CSS				JavaScript											Python						Shell scripting		TypeScript	
								Dart						HTML / CSS			Java	JavaScript		Kotlin						PHP			Python				SQL				TypeScript	
																	Java												Python				SQL		Shell scripting			
				C++																																		
														HTML / CSS			Java	JavaScript											Python				SQL		Shell scripting		TypeScript	
														HTML / CSS				JavaScript								PHP												
				C++																																		
														HTML / CSS			Java	JavaScript											Python				SQL		Shell scripting			
														HTML / CSS				JavaScript								PHP			Python				SQL					
			C#									Go		HTML / CSS				JavaScript								PHP												
																	Java	JavaScript		Kotlin													SQL				TypeScript	
			C#															JavaScript																			TypeScript	
			C#									Go																	Python			Rust						
																													Python									
			C#																		LabVIEW (G dataflow)								Python						Shell scripting			
														HTML / CSS			Java	JavaScript																			TypeScript	
														HTML / CSS				JavaScript															SQL				TypeScript	
		C		C++										HTML / CSS			Java	JavaScript								PHP			Python				SQL				TypeScript	
																	Java	JavaScript													Ruby							
			C#	C++																									Python		Ruby							
												Go		HTML / CSS				JavaScript											Python			Rust	SQL				TypeScript	
								Dart						HTML / CSS				JavaScript															SQL				TypeScript	
														HTML / CSS				JavaScript													Ruby		SQL		Shell scripting		TypeScript	
														HTML / CSS				JavaScript								PHP			Python				SQL		Shell scripting		TypeScript	
												Go		HTML / CSS			Java	JavaScript		Kotlin													SQL		Shell scripting	Swift	TypeScript	
																													Python				SQL	Scala	Shell scripting			
																																	SQL		Shell scripting			
		C																											Python						Shell scripting			
														HTML / CSS			Java	JavaScript															SQL		Shell scripting		TypeScript	
																	Java												Python									
			C#											HTML / CSS				JavaScript															SQL		Shell scripting		TypeScript	
														HTML / CSS				JavaScript															SQL		Shell scripting			Visual Basic
																I don't use programming languages																						
																	Java	JavaScript		Kotlin									Python						Shell scripting		TypeScript	
								Dart												Kotlin									Python			Rust			Shell scripting			
				C++										HTML / CSS			Java												Python				SQL		Shell scripting		TypeScript	
			C#	C++										HTML / CSS			Java	JavaScript						Objective-C													TypeScript	
				C++								Go																	Python			Rust			Shell scripting			
																		JavaScript											Python									
																	Java																SQL					
								Dart									Java	JavaScript		Kotlin									Python				SQL			Swift	TypeScript	
			C#											HTML / CSS															Python									
			C#							Elixir		Go		HTML / CSS								Lua							Python		Ruby	Rust	SQL		Shell scripting		TypeScript	
														HTML / CSS				JavaScript								PHP									Shell scripting		TypeScript	
			C#										Groovy				Java			Kotlin									Python				SQL					
								Dart						HTML / CSS															Python						Shell scripting		TypeScript	
		C															Java	JavaScript											Python								TypeScript	
				C++													Java							Objective-C		PHP												
				C++				Dart						HTML / CSS				JavaScript											Python									
														HTML / CSS				JavaScript								PHP			Python			Rust	SQL				TypeScript	
				C++								Go		HTML / CSS															Python				SQL		Shell scripting		TypeScript	
	Assembly			C++										HTML / CSS			Java	JavaScript											Python				SQL		Shell scripting	Swift	TypeScript	
														HTML / CSS			Java	JavaScript																			TypeScript	
								Dart						HTML / CSS				JavaScript											Python								TypeScript	
														HTML / CSS			Java	JavaScript								PHP						Rust			Shell scripting		TypeScript	
														HTML / CSS			Java	JavaScript		Kotlin									Python									
		C										Go					Java	JavaScript		Kotlin									Python				SQL		Shell scripting		TypeScript	
																													Python				SQL					
														HTML / CSS			Java	JavaScript																				
	Assembly		C#	C++													Java	JavaScript				Lua							Python								TypeScript	
			C#											HTML / CSS				JavaScript																			TypeScript	
																													Python				SQL		Shell scripting			
												Go		HTML / CSS				JavaScript								PHP			Python				SQL		Shell scripting		TypeScript	
										Elixir		Go		HTML / CSS				JavaScript								PHP			Python		Ruby		SQL		Shell scripting		TypeScript	
														HTML / CSS				JavaScript								PHP			Python				SQL					
												Go																	Python						Shell scripting		TypeScript	
				C++										HTML / CSS			Java	JavaScript								PHP			Python				SQL					
				C++										HTML / CSS			Java	JavaScript		Kotlin																Swift	TypeScript	
																													Python									
																													Python				SQL		Shell scripting		TypeScript	
												Go										Lua				PHP							SQL		Shell scripting		TypeScript	
												Go		HTML / CSS			Java	JavaScript								PHP			Python				SQL		Shell scripting			
												Go																	Python			Rust						
				C++																		Lua							Python			Rust			Shell scripting			
		C		C++													Java						MATLAB						Python			Rust	SQL					
			C#							Elixir	F#	Go										Lua							Python									
																				Kotlin									Python								TypeScript	
				C++																									Python						Shell scripting			
		C												HTML / CSS			Java	JavaScript																			TypeScript	
		C		C++								Go		HTML / CSS				JavaScript				Lua							Python			Rust	SQL		Shell scripting		TypeScript	
			C#											HTML / CSS				JavaScript																				
														HTML / CSS				JavaScript											Python				SQL		Shell scripting		TypeScript	
																										PHP												
																										PHP												
														HTML / CSS				JavaScript				Lua							Python				SQL		Shell scripting		TypeScript	
			C#	C++																									Python				SQL					
		C		C++																						PHP			Python						Shell scripting			
										Elixir		Go		HTML / CSS			Java	JavaScript								PHP							SQL		Shell scripting			
												Go					Java												Python									
			C#														Java	JavaScript		Kotlin									Python				SQL		Shell scripting		TypeScript	
																																					TypeScript	
								Dart				Go		HTML / CSS				JavaScript											Python				SQL		Shell scripting		TypeScript	
																	Java	JavaScript		Kotlin																Swift	TypeScript	
	Assembly	C		C++								Go		HTML / CSS			Java	JavaScript		Kotlin									Python				SQL		Shell scripting			
																													Python				SQL					
																		JavaScript																				
										Elixir				HTML / CSS			Java	JavaScript								PHP			Python			Rust			Shell scripting		TypeScript	
				C++													Java	JavaScript											Python				SQL		Shell scripting			
			C#							Elixir		Go		HTML / CSS								Lua							Python				SQL		Shell scripting		TypeScript	
												Go					Java			Kotlin													SQL		Shell scripting			
			C#															JavaScript		Kotlin									Python							Swift	TypeScript	
																													Python				SQL		Shell scripting			
								Dart										JavaScript																	Shell scripting	Swift	TypeScript	
														HTML / CSS			Java	JavaScript								PHP			Python	R			SQL		Shell scripting		TypeScript	
														HTML / CSS				JavaScript								PHP			Python				SQL					
												Go																	Python						Shell scripting			
			C#											HTML / CSS				JavaScript										Platform languages					SQL		Shell scripting		TypeScript	
																	Java			Kotlin													SQL	Scala	Shell scripting		TypeScript	
		C		C++													Java												Python				SQL		Shell scripting		TypeScript	
												Go		HTML / CSS				JavaScript											Python			Rust			Shell scripting			
														HTML / CSS			Java	JavaScript											Python		Ruby		SQL		Shell scripting			
														HTML / CSS				JavaScript								PHP							SQL					
		C		C++								Go																	Python						Shell scripting		TypeScript	
														HTML / CSS			Java	JavaScript															SQL				TypeScript	
		C		C++								Go					Java												Python			Rust	SQL					
														HTML / CSS				JavaScript													Ruby		SQL				TypeScript	
														HTML / CSS				JavaScript								PHP												
			C#									Go					Java												Python				SQL					
																		JavaScript											Python				SQL		Shell scripting			
												Go					Java								Other	PHP			Python						Shell scripting			
														HTML / CSS				JavaScript											Python				SQL					
												Go																	Python			Rust	SQL		Shell scripting			
																		JavaScript								PHP												
		C		C++										HTML / CSS				JavaScript															SQL		Shell scripting		TypeScript	
												Go					Java	JavaScript															SQL		Shell scripting		TypeScript	
																				Kotlin									Python									
				C++									Groovy				Java			Kotlin													SQL	Scala	Shell scripting		TypeScript	Visual Basic
														HTML / CSS				JavaScript							Other				Python						Shell scripting			
			C#											HTML / CSS				JavaScript								PHP			Python				SQL				TypeScript	
																																	SQL					Visual Basic
			C#											HTML / CSS			Java	JavaScript											Python			Rust	SQL		Shell scripting		TypeScript	
												Go		HTML / CSS				JavaScript											Python				SQL		Shell scripting			
	Assembly	C		C++										HTML / CSS			Java	JavaScript				Lua				PHP			Python				SQL		Shell scripting		TypeScript	
												Go		HTML / CSS				JavaScript													Ruby	Rust	SQL		Shell scripting		TypeScript	
												Go	Groovy	HTML / CSS			Java	JavaScript		Kotlin									Python				SQL	Scala	Shell scripting		TypeScript	
			C#											HTML / CSS			Java												Python				SQL					
	Assembly											Go		HTML / CSS			Java	JavaScript											Python				SQL		Shell scripting		TypeScript	
												Go		HTML / CSS				JavaScript										Platform languages	Python				SQL					
																	Java												Python									
																													Python				SQL					
																		JavaScript											Python				SQL					
										Elixir		Go		HTML / CSS			Java	JavaScript											Python		Ruby		SQL	Scala	Shell scripting		TypeScript	
														HTML / CSS			Java	JavaScript		Kotlin				Objective-C									SQL			Swift	TypeScript	
	Assembly	C		C++																									Python						Shell scripting			
												Go		HTML / CSS			Java	JavaScript								PHP							SQL		Shell scripting		TypeScript	
								Dart						HTML / CSS				JavaScript		Kotlin									Python				SQL		Shell scripting		TypeScript	
						Clojure / ClojureScript											Java																					
				C++										HTML / CSS			Java	JavaScript																				
	Assembly			C++																																		
														HTML / CSS			Java	JavaScript		Kotlin												Rust			Shell scripting	Swift		
																																			Shell scripting			
														HTML / CSS			Java	JavaScript		Kotlin									Python		Ruby		SQL		Shell scripting		TypeScript	
								Dart						HTML / CSS			Java	JavaScript		Kotlin						PHP			Python				SQL		Shell scripting		TypeScript	
														HTML / CSS				JavaScript																	Shell scripting		TypeScript	
												Go		HTML / CSS			Java	JavaScript																				
																	Java																					
														HTML / CSS			Java	JavaScript											Python				SQL					
																	Java			Kotlin																		
														HTML / CSS			Java	JavaScript															SQL		Shell scripting		TypeScript	
			C#											HTML / CSS											Other				Python				SQL				TypeScript	
														HTML / CSS			Java	JavaScript																				
																													Python								TypeScript	
			C#											HTML / CSS			Java	JavaScript										Platform languages					SQL				TypeScript	
		C		C++										HTML / CSS				JavaScript											Python	R			SQL		Shell scripting			
													Groovy	HTML / CSS			Java	JavaScript		Kotlin									Python				SQL	Scala			TypeScript	
												Go																									TypeScript	
			C#								F#			HTML / CSS				JavaScript																	Shell scripting		TypeScript	
								Dart						HTML / CSS				JavaScript											Python				SQL		Shell scripting	Swift		
																	Java												Python									
			C#																																			
														HTML / CSS			Java	JavaScript															SQL					
							CoffeeScript	Dart						HTML / CSS			Java		Julia	Kotlin				Objective-C					Python		Ruby	Rust				Swift		
												Go		HTML / CSS			Java												Python				SQL		Shell scripting		TypeScript	
										Elixir																			Python				SQL		Shell scripting			
		C										Go					Java															Rust						
				C++										HTML / CSS			Java	JavaScript		Kotlin									Python			Rust	SQL		Shell scripting	Swift	TypeScript	
		C																								PHP			Python				SQL		Shell scripting			
														HTML / CSS				JavaScript															SQL		Shell scripting		TypeScript	
												Go																					SQL	Scala	Shell scripting		TypeScript	
																	Java																				TypeScript	
			C#															JavaScript		Kotlin			MATLAB						Python			Rust	SQL				TypeScript	
														HTML / CSS			Java	JavaScript								PHP			Python				SQL					
																		JavaScript		Kotlin									Python				SQL					
				C++								Go		HTML / CSS				JavaScript		Kotlin						PHP	Perl					Rust	SQL		Shell scripting		TypeScript	
		C	C#					Dart						HTML / CSS			Java	JavaScript															SQL				TypeScript	
														HTML / CSS			Java	JavaScript								PHP			Python				SQL					
																				Kotlin													SQL					
												Go					Java	JavaScript		Kotlin												Rust					TypeScript	
								Dart				Go		HTML / CSS				JavaScript							Other				Python			Rust			Shell scripting		TypeScript	
				C++										HTML / CSS			Java	JavaScript											Python				SQL				TypeScript	
			C#																																			
		C		C++				Dart																					Python			Rust	SQL					
			C#																														SQL				TypeScript	
														HTML / CSS						Kotlin									Python								TypeScript	
			C#					Dart																					Python									
		C		C++													Java	JavaScript							Other		Perl					Rust			Shell scripting	Swift	TypeScript	
			C#	C++										HTML / CSS																			SQL					Visual Basic
			C#															JavaScript							Other													
			C#					Dart					Groovy	HTML / CSS			Java	JavaScript		Kotlin																		
														HTML / CSS				JavaScript		Kotlin						PHP			Python				SQL		Shell scripting		TypeScript	
																		JavaScript																				
																										PHP												
				C++				Dart						HTML / CSS			Java	JavaScript	Julia	Kotlin									Python						Shell scripting		TypeScript	
				C++													Java																					
														HTML / CSS				JavaScript		Kotlin						PHP						Rust			Shell scripting		TypeScript	
																							MATLAB						Python									
																													Python									
				C++									Groovy				Java										Perl		Python						Shell scripting			
		C	C#	C++													Java	JavaScript											Python									
			C#	C++										HTML / CSS			Java	JavaScript								PHP												
												Go	Groovy				Java	JavaScript								PHP			Python			Rust	SQL		Shell scripting		TypeScript	
								Dart						HTML / CSS				JavaScript								PHP												
																I don't use programming languages																						
				C++				Dart					Groovy	HTML / CSS			Java	JavaScript		Kotlin									Python				SQL		Shell scripting		TypeScript	
								Dart						HTML / CSS				JavaScript								PHP							SQL		Shell scripting		TypeScript	Visual Basic
			C#									Go																	Python									
			C#											HTML / CSS				JavaScript															SQL		Shell scripting		TypeScript	
														HTML / CSS				JavaScript								PHP											TypeScript	
																	Java			Kotlin									Python				SQL		Shell scripting			
												Go								Kotlin									Python			Rust			Shell scripting		TypeScript	
			C#											HTML / CSS				JavaScript															SQL		Shell scripting			
														HTML / CSS				JavaScript								PHP												
																													Python				SQL	Scala				
														HTML / CSS			Java			Kotlin																		
		C		C++				Dart				Go		HTML / CSS			Java	JavaScript			LabVIEW (G dataflow)	Lua	MATLAB						Python				SQL				TypeScript	
																	Java												Python									
																		JavaScript								PHP			Python				SQL		Shell scripting			
																													Python									
														HTML / CSS															Python								TypeScript	
																		JavaScript																		Swift		
				C++													Java																					
	Assembly	C	C#	C++				Dart				Go	Groovy	HTML / CSS			Java	JavaScript		Kotlin				Objective-C		PHP			Python			Rust	SQL				TypeScript	
			C#											HTML / CSS				JavaScript															SQL				TypeScript	
														HTML / CSS				JavaScript											Python									
														HTML / CSS				JavaScript		Kotlin									Python						Shell scripting	Swift	TypeScript	
